,tweet_id,created_at,user,location,text
2055,'1334308746688806914,12/3/2020 1:29,andresoventi,Other,"@jdanger71 @RandyRRQuaid Ok, then if you don't want authoritarianism, accept the elections and organise to oppose f… https://t.co/uSU8Hr5qVJ"
2056,'1334308737348145152,12/3/2020 1:29,gdienemann,USA,"Republicans should not vote in Georgia runoffs!

😉

https://t.co/zQ7Oozsku1"
2057,'1334308721862864896,12/3/2020 1:29,EvangelistFoxx,USA,"I watched this entire video. 

Q: Concerning the recent elections, what should Christians be requesting from God?… https://t.co/KjWfpAcP9n"
2058,'1334308719702777859,12/3/2020 1:29,dannyyy33,Unknown,@realDonaldTrump Every people knew fraudulent elections and media coup. Now every one want see how Trump team stop… https://t.co/fshiEL4YKB
2059,'1334308711582593025,12/3/2020 1:29,spicygarage,USA,"@AWAKE70435246 @RepKinzinger @FBI @realDonaldTrump This popular meme mixes numbers from two elections.

1.8M reques… https://t.co/aOzDhsmYNg"
2060,'1334308703902711810,12/3/2020 1:29,balaraj_p,Other,@SJosephBurns I'll check my odds to contest in 2024 elections for POTUS.
2061,'1334308703051321345,12/3/2020 1:29,GDRPempress,USA,"@stacyjill xo. Why I cried Nov 2016, what I was saying to everyone, elections have consequences"
2062,'1334308700258000907,12/3/2020 1:29,Conserv14,Unknown,"Rep. Mo Brooks plans to challenge Electoral College vote on Jan. 6, report https://t.co/FBkLNvXn5X via @JustTheNews"
2063,'1334308698475220993,12/3/2020 1:29,marcozatta,USA,@JackPosobiec Almost half (47%) of U.S. likley voters now believe there was enough fraud to ensure Biden would win… https://t.co/mmm5SRbvJB
2064,'1334308691072397312,12/3/2020 1:29,TomerApplebaum,Unknown,An Interview with Robert Barnes would be the most watched episode ever!!  Election Updates with Viva Frei &amp; Robert… https://t.co/FtspB48HtP
2065,'1334308686173499392,12/3/2020 1:29,EffinFilms,Unknown,"@ChuckGrassley WTF do you mean by ""if""? This is America, still. We obey the results of elections, you fascist.

#America"
2066,'1334308669438177280,12/3/2020 1:29,LaKathie,Unknown,"@WSCP1 Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of widespre… https://t.co/Forcem63J5"
2067,'1334308667248676865,12/3/2020 1:29,KurtRamlo,USA,@ScottAdamsSays 4 years ago the fear was that maybe the Russians hacked the voting machines. Individual-1’s adminis… https://t.co/sVRGxZMlKU
2068,'1334308660416221186,12/3/2020 1:29,jjboggs,USA,"One day after saying someone could get killed over President Trump's unproven election fraud allegations, the state… https://t.co/k1OuilVeGP"
2069,'1334308647590121473,12/3/2020 1:29,riledScientist,USA,@aaronjcarpenter This is a really really stupid tweet.  We had free and fair elections except for areas where the G… https://t.co/RJcqriaweN
2070,'1334308638027108352,12/3/2020 1:29,Tara_Sails,Other,"@PaulDella2 @JenniferBurney3 @FrankAmari2 @realDonaldTrump It’s not 3rd World Elections, it’s called Supreme Leader… https://t.co/H0gcTFLJzC"
2071,'1334308627897856001,12/3/2020 1:29,JanePendergras1,USA,"@realDonaldTrump We don’t have Democratic country now with your assault on elections, using JOD as personal law fir… https://t.co/QbZgrV6dHK"
2072,'1334308608134287360,12/3/2020 1:28,peacetravel10,Other,"🍑Georgia Voters 
🌊  #VoteOssoff  🌊  #VOTEWarnock
#DitchMitch as senate majority leader 
🔥New Voters Register by Dec… https://t.co/b01tRqRsoh"
2073,'1334308606200647680,12/3/2020 1:28,spicygarage,USA,"@AklawiAl @Khalid_alali313 @annan_a10 This popular meme mixes numbers from two elections.

1.8M requested ballots a… https://t.co/Jqby0IY00v"
2074,'1334308587418619909,12/3/2020 1:28,starinromp,Unknown,@hamild @mattzarb @andrewswbeds @clarelouisekc Can't support the Labour party but blames the Labour party for screwing up elections. Righto
2075,'1334308560251981826,12/3/2020 1:28,joebidenshusben,USA,@BlackHand75 @noeln1957 @Ashtheman07 @RandyProffitt4 @3334unlimited @quid_pro_joe_ @DPWIMM @realDonaldTrump You can… https://t.co/SseDrxc90b
2076,'1334308551817383939,12/3/2020 1:28,peacetravel10,Other,"🍑Georgia Voters 
🌊  #VoteOssoff  🌊  #VOTEWarnock
#DitchMitch as senate majority leader 
🔥New Voters Register by Dec… https://t.co/55A0XNMFWi"
2077,'1334308551641206784,12/3/2020 1:28,kfw100504,Unknown,@realDonaldTrump Trump had his suspicions 2 years ago that outside interference in our elections was taking place h… https://t.co/xRXglYZYSD
2078,'1334308535849644032,12/3/2020 1:28,LaKathie,Unknown,"@ClintonsStain @realDonaldTrump Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there i… https://t.co/B3WD1Zeufr"
2079,'1334308531596615682,12/3/2020 1:28,ChunhoonLee,Unknown,"@realDonaldTrump Likes Lincoln  ,You need call military emergencies situation.  China control United states system… https://t.co/bHGtaltTvB"
2080,'1334308527486214147,12/3/2020 1:28,Bob85703632,Unknown,@MarkHigbee @KershnerMelanie @MissGizzie @mike_wanaoni @realDonaldTrump So are you saying him calling our elections… https://t.co/s4YVlLHooE
2081,'1334308525145808898,12/3/2020 1:28,spicygarage,USA,"@codo33 This popular meme mixes numbers from two elections.

1.8M requested ballots and ~1.5M returned ballots ➡️ f… https://t.co/x1TmrJX1Jt"
2082,'1334308520116805633,12/3/2020 1:28,MJSEIDE,USA,"🍑Pass it on to Georgians🍑

🗓Deadline to #RegisterToVote is DECEMBER 7th⏩https://t.co/3rq23iNyDE…
🗣Contact County Re… https://t.co/4cY5Z9Ffz7"
2083,'1334308498520371201,12/3/2020 1:28,LaKathie,Unknown,"@my3monkees Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of wid… https://t.co/fG4zyecVeR"
2084,'1334308495819206659,12/3/2020 1:28,albertodelacruz,USA,It happened after the failed Bay of Pigs invasion and ended any hopes of multiparty elections or restoration of the… https://t.co/Qooy9DfHK4
2085,'1334308488353353733,12/3/2020 1:28,Dale_Chu,USA,"@JGreenmc This is a great point, which is why it's important for students to learn that elections are but one aspec… https://t.co/BDgeMbXXnE"
2086,'1334308486172315652,12/3/2020 1:28,RobertP84329488,Unknown,@Jim_Jordan I would imagine it's goin to be hard enough to find someone who's a honest person to even want to have… https://t.co/6e2wD4NCwD
2087,'1334308484670746627,12/3/2020 1:28,CashusKlayton,Unknown,@EdithRousseau2 @flinderdude @justinbaragona We should write in Trump in GA to teach those GOP senators a lesson.… https://t.co/UE99haVl5d
2088,'1334308478391889921,12/3/2020 1:28,206Uber,USA,"@dilemmvburner ""We wholeheartedly kowtow to capital"" won two elections.

""We won't allow capital to feel threatened… https://t.co/kmlzCf0nGf"
2089,'1334308472893169664,12/3/2020 1:28,GabeHoff,USA,"Lin Wood Has for Decades Voted for, Donated to Democrats Including Barack Obama and David Perdue’s 2014 Opponent

N… https://t.co/xQFOnHVekU"
2090,'1334308472855220225,12/3/2020 1:28,shipwreckedcrew,USA,It simply means that the candidates for the judgeship are not selected by political parties to represent the partie… https://t.co/pvmK3LLYSi
2091,'1334308462512238593,12/3/2020 1:28,LaKathie,Unknown,"@eileengym01 Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of wi… https://t.co/fUwUG4WfqL"
2092,'1334308457315504130,12/3/2020 1:28,POttomeyer,Unknown,"She sounds like @HawleyMO on one of his demented food for the base rants.

Pro-Trump lawyers say GOP governor in Ge… https://t.co/YfPC9G00Ca"
2093,'1334308439296671745,12/3/2020 1:28,SimpleTruth1000,Unknown,@SenSchumer Big tech must be held accountable. Until they are in this Bill it shine vetoed.  The days of them bribi… https://t.co/thyxaIUkYw
2094,'1334308426978123777,12/3/2020 1:28,dannyyy33,Unknown,@newtgingrich Every people knew fraudulent elections and media coup. Now every one want see how Trump team stop fra… https://t.co/0Hf9Hvp8oz
2095,'1334308415649222659,12/3/2020 1:28,StetsonStephen,USA,"""This is Georgia. We ain't dumb. We're not going to vote on Jan. 5 on another machine made by China. You're not goi… https://t.co/MTmsZRCWeA"
2096,'1334308410486087681,12/3/2020 1:28,craig_summit,Unknown,"@dreamprincessfz @gatewaypundit The Great Awakening happening now. Americans now seeing:

* Elections corrupt
* Chi… https://t.co/MWhHC9zR98"
2097,'1334308407428386816,12/3/2020 1:28,BrianBruce7,Unknown,@GOPChairwoman @millermeeks So you are saying that after a recount and state certification elections are over and c… https://t.co/p9flXXXLDy
2098,'1334308406694391811,12/3/2020 1:28,LaKathie,Unknown,"@An0nJon17 Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of wide… https://t.co/JYo2xxqOIh"
2099,'1334308367930589185,12/3/2020 1:27,AmadorAvenue,USA,"@Usatorz1 1) Elections are overseen by sTates, not the fed govt
2) The FBI investigate threats of (again) crimes
3)… https://t.co/sSkZsL2eux"
2100,'1334308357705003008,12/3/2020 1:27,jeffuzor,Unknown,"@realDonaldTrump @realDonaldTrump the election was free and fair. I understand how it feels to loose to ""the worst… https://t.co/XodwO0U98k"
2101,'1334308349777686528,12/3/2020 1:27,triton6346,USA,Why would @JoeBiden's team not participate in ensuring the integrity of our elections and help investigate claims o… https://t.co/0Sc6KM4nJP
2102,'1334308345155645445,12/3/2020 1:27,X_subhunter_808,Unknown,@DanFlanery @MarteenaMorano @JakeReif @CMargaronis @MalaikaJabali I guess if you count that he won two elections ba… https://t.co/QLQ6ln7Tjz
2103,'1334308329636700161,12/3/2020 1:27,LaKathie,Unknown,"@S3cr3tSquirr3l Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of… https://t.co/REaZoOJDPJ"
2104,'1334308329368088581,12/3/2020 1:27,DovesLove01,Unknown,https://t.co/eXWvL6oASX TRUTH will prevail. Praying that future elections will STOP all of this.
2105,'1334308328785256449,12/3/2020 1:27,LeonardShelto15,USA,I would worry about things that may enslave you that is what you think about your elections are over they're sticki… https://t.co/WFQ7U5pEmL
2106,'1334308326704730113,12/3/2020 1:27,AdKav29,Unknown,"@Sivakum74669640 @marceelias No idea. But the courts have offered to inspect 2,500 more https://t.co/zBWqHd9aAk"
2107,'1334308325853442050,12/3/2020 1:27,spicygarage,USA,@maliburoadmovie @camdouglasau @thevivafrei @RepKinzinger @brianstelter This popular meme mixes numbers from two el… https://t.co/yWSLKp7yZN
2108,'1334308303669747712,12/3/2020 1:27,NeverCoomer,Unknown,"@MaajidNawaz Hey @MaajidNawaz , these 2 lawyers are the most balanced and fair take on the elections. They are fant… https://t.co/pIyqptOLot"
2109,'1334308291623710720,12/3/2020 1:27,iiiiivvvi,Unknown,@realDonaldTrump Please Consult with statistic sampling professionals.  They will tell you what % to sample and HOW… https://t.co/4fcyAIAOhD
2110,'1334308286263386114,12/3/2020 1:27,Limericks8trump,Unknown,@DeborahMcClin12 *elections
2111,'1334308272434720769,12/3/2020 1:27,cyatnotcat,USA,"republicans are scared biden will suspend the constitution and repeal the first and second amendment

republicans a… https://t.co/XfCJlyzuVD"
2112,'1334308268060061698,12/3/2020 1:27,LaKathie,Unknown,"@Vertigo1776 Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of wi… https://t.co/veo816AdpN"
2113,'1334308265514168326,12/3/2020 1:27,joeandjulian,USA,"@marklevinshow @staceyheaver I'm not a big trump or Biden fan, but I am a big fan honest elections. I think trump s… https://t.co/ir1kJwmSvn"
2114,'1334308261907095556,12/3/2020 1:27,JacobCLloyd,USA,We're told that our survival depends on holding a GOP senate majority in the runoff elections. Yet today the Republ… https://t.co/KjlfzKZmSt
2115,'1334308256039251968,12/3/2020 1:27,SenorSW,Unknown,@marclamonthill At the end of the day you're trying to win IMPORTANT ELECTIONS to get elitist Nazi's out of office;… https://t.co/XhMdGeAPdb
2116,'1334308221184577539,12/3/2020 1:27,VictoriaLBruce,USA,@FabSocialist Too many issues. Pick three get on the same page win elections then worry about the rest
2117,'1334308212758069250,12/3/2020 1:27,marcozatta,USA,@charliekirk11 Almost half (47%) of U.S. likley voters now believe there was enough fraud to ensure Biden would win… https://t.co/m81zrxDfO0
2118,'1334308211814445056,12/3/2020 1:27,NOMAD_NP,USA,@JimmyDun @Lightripper @ljoywilliams @Russian_Starr Yes and white people now believe 'Defund the Police' means lets… https://t.co/3NXI1iHrLL
2119,'1334308207318233090,12/3/2020 1:27,Ferric242,Unknown,"@LeftyPuppetMan @ibflorea I mean, if he wasn't dead and was giving dems advice? Yes, they should listen to him, he… https://t.co/st0h3zD9VH"
2120,'1334308198958817281,12/3/2020 1:27,FerryRoslyn,Unknown,@LinkedHD Are they supposedly going to keep holding elections until they get the result THEY want regardless of the… https://t.co/su7LZz9AXR
2121,'1334308191631532035,12/3/2020 1:27,ManitokThompson,Other,"@tattuinee He’s talking about both candidates and election officials, the ones who run elections"
2122,'1334308185855942661,12/3/2020 1:27,LaKathie,Unknown,"@Detroit_Lifee @LLinWood @JennaEllisEsq @realDonaldTrump Hi! To date, 40 US courts, the US DOJ and Homeland Securit… https://t.co/DRSGARp9tr"
2123,'1334308184895463424,12/3/2020 1:27,t_sherrif,USA,@tweettruth2me This is where I disagree. If an Actual ELECTION (this was not) took place or if a National body capa… https://t.co/yBGPx4IZYI
2124,'1334308170836168704,12/3/2020 1:27,MJSEIDE,USA,"🍑Pass it on to Georgians🍑

🗓Deadline to #RegisterToVote is DECEMBER 7th⏩https://t.co/3rq23iNyDE…
🗣Contact County Re… https://t.co/3cNIFsyXLQ"
2125,'1334308144541995009,12/3/2020 1:27,erv_robinson,Unknown,@ChuckGrassley IF? WTF Chuck? You are a Senator saying IF? How many elections have you lived through Sir? You and e… https://t.co/UZvfXcDnyc
2126,'1334308137185267712,12/3/2020 1:27,LaKathie,Unknown,"@KAILIBRIGHT Hi! To date, 40 US courts, the US DOJ and Homeland Security have determined there is no evidence of wi… https://t.co/HVj53GP24j"
2127,'1334308128867827712,12/3/2020 1:27,rhondastew,Other,"@Conaeolos99 @AwesomeCanadad @CalgaryPolice 😂🤡😂🤡😂🤡😂🤡

I'm not the one who doesn't understand how US elections work, buddy."
2128,'1334308126527516675,12/3/2020 1:27,LGcommaI,Other,"@3Dboxingblog @JennaEllisEsq All in all (from what transpires from the many oral testimonies), the entire… https://t.co/VKORGAFdMx"
2129,'1334308117891276800,12/3/2020 1:27,GailWaldby,USA,"Partisan gerrymandering has led to long lines in minority communities, polling place closures &amp; voter purges.… https://t.co/DspUndfyZJ"
2130,'1334308113185431552,12/3/2020 1:26,ScamwellTarly,USA,"It's never about winning an election. It's about winning the way we do things.

Barry will never understand that be… https://t.co/ZgphXIPZZg"
2131,'1334308109502861313,12/3/2020 1:26,OSchool4,USA,Coming soon! Student Council Elections #sch4family https://t.co/XKnqVOrAkU
2132,'1334308106478751747,12/3/2020 1:26,sajo_sami,Unknown,@stacylyn77 @vincdevries @realDonaldTrump 2016 elections was compromised. Thanks to Trump and his good Russian frie… https://t.co/BdjkNpKk6s
2133,'1334308105644085253,12/3/2020 1:26,MHGtweet,Unknown,Trump allies urge Georgia Republicans to sit out Senate runoffs https://t.co/JRSCAeigE6
2134,'1334308102070546435,12/3/2020 1:26,MichalAdamczyk3,Unknown,"@RedPillRuggs @stillgray Why vote? Ok, then stay at home and watch the democrats win the elections! Just don't cry… https://t.co/m1ODTWSBDI"
2135,'1334308099457421321,12/3/2020 1:26,josh_philosophy,USA,"@briebriejoy bring matt on bad faith, political slogans, electoral messaging and winning elections, etc would be a good “unite the left” ep"
2136,'1334308097968357378,12/3/2020 1:26,jabjimenez,USA,"Look. Someone's gonna say - ""But if the elections are so systemically flawed, what do we make of the elections that… https://t.co/IODeEOS0JK"
